"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"46946","SN 2019szt","03:59:58.630","-27:42:14.18","SN Ia","0.069","WISEA J035958.69-274212.1","","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE; GaiaAlerts","ZTF19acgouje","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.6077","g-ZTF","2019-10-21 11:33:28.000","ALeRCE","","2019TNSTR2134....1F","2019TNSCR2340....1D",""
"46941","SN 2019szo","00:19:56.651","+15:05:36.26","SN II","0.025514","UGC 00189","0.025514","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acgbkzr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.0397","r-ZTF","2019-10-21 04:50:21.000","ALeRCE","","2019TNSTR2134....1F","2019TNSCR2222....1D",""
"46934","SN 2019szh","09:48:42.280","-08:44:03.84","SN Ia","0.047776","WISEA J094842.55-084403.9","0.047776","ALeRCE, ZTF, GaiaAlerts, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS","ZTF","ALeRCE; GaiaAlerts; Pan-STARRS; ZTF","ZTF19acekkts","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.2841","r-ZTF","2019-10-20 12:29:09.000","ALeRCE","","2019TNSTR2134....1F","2019TNSCR2340....1D",""
"46933","SN 2019szg","10:31:30.823","+12:29:35.55","SN II","0.033","CGCG 065-048","0.033246","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acdkzxk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.8047","r-ZTF","2019-10-20 12:27:12.000","ALeRCE","","2019TNSTR2134....1F","2019TNSCR2230....1D",""
"46932","SN 2019szf","10:28:35.830","+08:12:00.90","SN Ia","0.07049","2MASX J10283567+0812057","0.070481","ALeRCE, ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19acgjosf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.3122","r-ZTF","2019-10-20 12:27:12.000","ALeRCE","","2019TNSTR2134....1F","2019TNSCR2340....1D",""
"46931","SN 2019sze","11:17:29.128","+28:46:48.35","SN Ia","0.047","WISEA J111729.02+284643.9","0.046092","ALeRCE, ZTF","ZTF","ZTF","ALeRCE; ZTF","ZTF19acdlami","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.2543","r-ZTF","2019-10-20 12:20:39.000","ALeRCE","","2019TNSTR2134....1F","2019TNSCR2230....1D",""
"46929","SN 2019szc","11:46:27.370","+34:16:45.95","SN Ia","0.07","SDSS J114627.64+341640.9","0.107","ALeRCE, ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ALeRCE; ATLAS; GaiaAlerts; ZTF","ZTF19acfrntd","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.7279","r-ZTF","2019-10-20 12:18:41.000","ALeRCE","","2019TNSTR2134....1F","2019TNSCR2660....1D",""
"46926","SN 2019syz","12:26:05.324","+68:01:05.82","SN Ia","0.038","SDSS J122605.30+680107.8","0.033","ALeRCE, ZTF","ZTF","ZTF","ALeRCE; ZTF","ZTF19acgjnis","P48 - ZTF-Cam","P60 - SEDM","1","1","","17.6815","r-ZTF","2019-10-20 12:15:27.000","ALeRCE","","2019TNSTR2134....1F","2020TNSCR.601....1D",""
"46919","SN 2019sys","03:01:25.325","+04:14:21.80","SN Ia","0.07","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19acgcdas","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.08","r-ZTF","2019-10-18 07:31:31.000","ZTF_AMPEL_NEW","","2019TNSTR2139....1N","2019TNSCR2222....1D",""
"46911","SN 2019syl","18:03:31.869","+74:49:58.57","SN Ia","0.055","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF19acfsqjx","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.36","r-ZTF","2019-10-21 03:25:16.000","ZTF_AMPEL_NEW","","2019TNSTR2139....1N","2019TNSCR2340....1D",""
"46909","SN 2019syj","21:06:23.214","-08:40:58.49","SN Ia","0.0829","","","ZTF","ZTF","ZTF","ZTF","ZTF19acgjuua","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.18","r-ZTF","2019-10-21 02:18:48.000","ZTF_AMPEL_NEW","","2019TNSTR2139....1N","2019TNSCR2222....1D",""
"46905","SN 2019syf","20:43:08.651","+05:38:57.82","SN Ia","0.07","","","ZTF","ZTF","ZTF","ZTF","ZTF19acfecsg","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1","g-ZTF","2019-10-17 04:25:58.000","ZTF_AMPEL_NEW","","2019TNSTR2139....1N","2019TNSCR2660....1D",""
"46904","SN 2019sye","19:15:59.004","+41:16:00.40","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF19acgemzm","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.85","r-ZTF","2019-10-14 04:39:21.000","ZTF_Bot1","","2019TNSTR2138....1F","2019TNSCR2340....1D",""
"46903","SN 2019syd","19:30:30.014","-00:28:15.50","SN Ia","0.024","","","ZTF","ZTF","ZTF","ZTF","ZTF19aceidtc","P48 - ZTF-Cam","P200 - DBSP","1","1","","17.83","r-ZTF","2019-10-11 02:34:04.000","ZTF_Bot1","","2019TNSTR2138....1F","2019TNSCR2184....1D",""
"46895","SN 2019sxv","22:19:58.240","+25:37:46.78","SN IIn","0.04","SDSS J221957.83+253745.0","0.044","ALeRCE, ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19acftude","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","APO-3.5m - DIS","1","1","","19.3416","r-ZTF","2019-10-20 04:38:33.000","ALeRCE","","2019TNSTR2126....1F","2019TNSCR2297....1F",""
"46886","SN 2019sxm","11:30:35.710","+68:40:50.99","SN Ia","0.05","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19acgjnfz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","19.03","r-ZTF","2019-10-20 12:13:26.000","ZTF_AMPEL_NEW","","2019TNSTR2130....1N","2019TNSCR2297....1F",""
"46885","SN 2019sxl","11:29:16.891","+51:31:30.60","SN II","0.03286","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aceckmm","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.18","g-ZTF","2019-10-09 12:10:35.000","ZTF_AMPEL_COMPLETE","","2019TNSTR2130....1N","2019TNSCR2184....1D",""
"46876","SN 2019sxd","04:26:14.341","+32:54:14.84","SN Ia","","","","ZTF","ZTF","LOSS","ZTF","ZTF19acdsqir","P48 - ZTF-Cam","Lick-3m - KAST","1","1","","20.77","g-ZTF","2019-10-07 10:50:52.000","ZTF_Bot1","","2019TNSTR2129....1F","2019TNSCR2376....1Z",""
"46857","SN 2019swk","08:49:14.762","-10:51:45.29","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF19acgeabh","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.21","r-ZTF","2019-10-14 11:57:27.000","ZTF_AMPEL_COMPLETE","","2019TNSTR2124....1N","2019TNSCR2174....1D",""
"46824","SN 2019svd","16:16:31.320","+35:42:18.04","SN Ib/c","0.02796","NGC 6104","0.028116","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE; GaiaAlerts","ZTF19acfuzwh","Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","19.3466","r-ZTF","2019-10-19 02:16:33.000","ALeRCE","","2019TNSTR2116....1F","2020TNSCR1667....1D",""
"46822","SN 2019svb","05:29:28.733","-01:43:12.26","SN Ia","0.051","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19acgcshq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.9","r-ZTF","2019-10-19 08:38:23.000","ZTF_AMPEL_NEW","","2019TNSTR2124....1N","2019TNSCR2222....1D",""
"46810","SN 2019sup","07:28:23.332","+53:13:58.66","SN Ia","0.035","","","ZTF","ZTF","ZTF","ZTF","ZTF19acgdfjt","P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","18.8","r-ZTF","2019-10-16 12:53:08.000","ZTF_AMPEL_NEW","","2019TNSTR2124....1N","2019TNSCR2163....1D",""
"46791","SN 2019stx","01:39:36.415","-00:26:48.06","SN Ia","0.058","","","ZTF","ZTF","ZTF","ZTF","ZTF19acfxbki","P48 - ZTF-Cam","P200 - DBSP","1","1","","18.95","g-ZTF","2019-10-19 04:28:37.000","ZTF_AMPEL_NEW","","2019TNSTR2124....1N","2019TNSCR2184....1D",""
"46770","SN 2019stc","06:54:23.103","+17:29:31.35","SLSN-I","0.1178","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acbonaa","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","20.19","g-ZTF","2019-09-30 11:06:43.000","ZTF_Bot1","","2019TNSTR2123....1F","2020TNSCR1737....1Y",""
"46751","SN 2019ssl","23:20:17.273","+35:29:35.40","SN II","0.027","UGC 12528","0.026799","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acewuwn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.2952","r-ZTF","2019-10-18 04:51:33.000","ALeRCE","","2019TNSTR2104....1F","2019TNSCR2184....1D",""
"46749","SN 2019ssj","00:36:25.352","+02:25:40.16","SN Ia","0.04","SDSS J003624.99+022535.7","0.038","ALeRCE, Pan-STARRS, ZTF","ZTF, Pan-STARRS","ZTF","ALeRCE; Pan-STARRS; ZTF","ZTF19acfthre","P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P200 - DBSP","1","1","","19.2428","r-ZTF","2019-10-18 04:47:34.000","ALeRCE","","2019TNSTR2104....1F","2019TNSCR2184....1D",""
"46748","SN 2019ssi","23:30:56.130","+15:29:29.98","SN IIP","0.013","UGC 12640","0.013373","ALeRCE, ATLAS, ZTF, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ePESSTO+, ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19acftfav","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.4167","r-ZTF","2019-10-18 04:44:20.000","ALeRCE","","2019TNSTR2104....1F","2019TNSCR2141....1L, 2019TNSCR2873....1D, 2019TNSCR2885....1M",""
"46746","SN 2019ssg","22:36:28.581","-07:38:02.20","SN IIn","0.1215","SDSS J223628.22-073800.4","0.136","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acftbsn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.3555","r-ZTF","2019-10-18 04:40:25.000","ALeRCE","","2019TNSTR2104....1F","2020TNSCR2666....1Y",""
"46699","SN 2019sql","01:15:20.113","+25:02:13.20","SN Ia","0.0764","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19acewotx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","APO-3.5m - DIS","1","1","","18.87","g-ZTF","2019-10-16 03:54:48.000","ZTF_AMPEL_NEW","","2019TNSTR2112....1N","2019TNSCR2163....1D",""
"46698","SN 2019sqk","18:18:32.828","+59:57:30.50","SN Ia","0.098","","","ZTF","ZTF","LOSS, ZTF","ZTF","ZTF19aceuacu","P48 - ZTF-Cam","Lick-3m - KAST","1","1","","19.31","g-ZTF","2019-10-17 04:05:17.000","ZTF_AMPEL_NEW","","2019TNSTR2112....1N","2019TNSCR2376....1Z, 2020TNSCR1507....1B",""
"46697","SN 2019sqj","01:51:48.263","+21:17:44.19","SN Ia","0.069","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acdxlns","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.86","r-ZTF","2019-10-17 03:17:21.000","ZTF_AMPEL_NEW","","2019TNSTR2112....1N","2019TNSCR2184....1D",""
"46662","SN 2019spa","03:08:32.225","-10:02:26.86","SN Ia","0.02","WISEA J030832.28-100230.3","","ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acexijn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.325","g-ZTF","2019-10-16 07:34:17.000","ALeRCE","","2019TNSTR2089....1F","2019TNSCR2103....1D",""
"46642","SN 2019soh","23:54:22.109","+34:21:01.44","SN Ia","0.063","SDSS J235421.49+342105.8","0.041","ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acetxvq","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.4842","r-ZTF","2019-10-15 03:02:48.000","ALeRCE","","2019TNSTR2079....1F","2019TNSCR2222....1D",""
"46630","SN 2019snv","16:33:47.000","+47:58:26.04","SN Ia","0.03489","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19acekreh","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.81","r-ZTF","2019-10-12 02:58:37.000","ZTF_AMPEL_NEW","","2019TNSTR2085....1N","2019TNSCR2115....1D",""
"46609","SN 2019sna","23:18:56.510","-10:10:35.15","SN II","0.048","WISEA J231856.48-101038.0","0.031162","ALeRCE, ATLAS, Pan-STARRS, ZTF, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ePESSTO+, ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aceshib","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.9777","r-ZTF","2019-10-14 08:00:05.000","ALeRCE","","2019TNSTR2073....1F","2019TNSCR2141....1L, 2019TNSCR2872....1D",""
"46605","SN 2019smw","11:13:13.440","+44:46:44.94","SN IIP","0.02","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19aceckht","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","18.81","g-ZTF","2019-10-09 12:09:56.000","ZTF_AMPEL_NEW","","2019TNSTR2076....1N","2019TNSCR2297....1F",""
"46604","SN 2019smv","11:02:16.670","+44:20:04.67","SN II","0.0246","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19aceckdq","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.42","g-ZTF","2019-10-09 12:09:56.000","ZTF_AMPEL_NEW","","2019TNSTR2076....1N","2019TNSCR2184....1D",""
"46601","SN 2019sms","10:58:05.506","+40:11:19.34","SN II","0.03021","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19acbwccr","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.08","g-ZTF","2019-10-09 12:09:17.000","ZTF_AMPEL_NEW","","2019TNSTR2076....1N","2020TNSCR.601....1D",""
"46600","SN 2019smr","11:29:15.090","+61:16:08.53","SN Ia","0.06104","","","ZTF","ZTF","ZTF","ZTF","ZTF19acbvujw","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.28","g-ZTF","2019-10-09 12:11:13.000","ZTF_AMPEL_NEW","","2019TNSTR2076....1N","2019TNSCR2163....1D",""
"46592","SN 2019smj","07:49:40.720","+05:04:27.16","SN IIn","0.06","WISEA J074940.69+050411.1","","ALeRCE, ATLAS, GaiaAlerts, ZTF","ZTF, ATLAS, GaiaAlerts","ZTF","ALeRCE; ATLAS; GaiaAlerts; ZTF","ZTF19aceqlxc","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","19.1268","r-ZTF","2019-10-13 11:28:42.000","ALeRCE","","2019TNSTR2069....1F","2019TNSCR2297....1F",""
